word,V.Mean.Sum,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
fare,4.86,0,3,-4,4,7.271,-3.056199305,-2.521364426,-2.916642526
fart,4.05,0,2,-4,4,6.3595,-3.056199305,-3.521364426,-2.916642526
fate,5.38,0,3,-4,4,8.03825,-3.056199305,-2.521364426,-2.916642526
faze,4.82,0,2,-4,4,5.79275,-3.056199305,-3.521364426,-2.916642526
fear,2.93,0,3,-4,4,7.271,-3.056199305,-2.521364426,-2.916642526
feat,6,0,3,-4,4,8.03825,-3.056199305,-2.521364426,-2.916642526
feed,6.95,0,1,-4,4,7.97125,-3.056199305,-4.521364426,-2.916642526
fess,3.57,0,2,-4,4,6.896,-3.056199305,-3.521364426,-2.916642526
fest,6.57,0,3,-4,4,7.57825,-3.056199305,-2.521364426,-2.916642526
frat,4.29,0,2,-4,4,6.3595,-3.056199305,-3.521364426,-2.916642526
free,8.25,0,1,-4,4,8.40475,-3.056199305,-4.521364426,-2.916642526
fret,3.73,0,2,-4,4,7.49325,-3.056199305,-3.521364426,-2.916642526
gaff,3.89,0,2,-4,4,3.6595,-3.056199305,-3.521364426,-2.916642526
gaga,4.58,0,3,-4,4,5.091,-3.056199305,-2.521364426,-2.916642526
gate,5.32,0,3,-4,4,7.985,-3.056199305,-2.521364426,-2.916642526
gaze,6.15,0,2,-4,4,5.7395,-3.056199305,-3.521364426,-2.916642526
gear,5.19,0,3,-4,4,7.21775,-3.056199305,-2.521364426,-2.916642526
grab,5.44,0,2,-4,4,4.41525,-3.056199305,-3.521364426,-2.916642526
grad,6.81,0,2,-4,4,5.1055,-3.056199305,-3.521364426,-2.916642526
race,5.44,0,2,-4,4,7.4095,-3.056199305,-3.521364426,-2.916642526
raft,5.7,0,2,-4,4,6.3595,-3.056199305,-3.521364426,-2.916642526
rage,2.5,0,3,-4,4,7.21775,-3.056199305,-2.521364426,-2.916642526
rare,6.05,0,3,-4,4,8.21075,-3.056199305,-2.521364426,-2.916642526
rate,5.68,0,3,-4,4,8.978,-3.056199305,-2.521364426,-2.916642526
rave,5.68,0,3,-4,4,6.9585,-3.056199305,-2.521364426,-2.916642526
read,6.73,0,3,-4,4,7.77725,-3.056199305,-2.521364426,-2.916642526
rear,4.68,0,3,-4,4,8.21075,-3.056199305,-2.521364426,-2.916642526
reef,5.63,0,2,-4,4,8.40475,-3.056199305,-3.521364426,-2.916642526
rest,7.86,0,3,-4,4,8.518,-3.056199305,-2.521364426,-2.916642526
safe,7.7,0,3,-4,4,7.356,-3.056199305,-2.521364426,-2.916642526
saga,6.4,0,3,-4,4,6.169,-3.056199305,-2.521364426,-2.916642526
sage,5.79,0,3,-4,4,7.30275,-3.056199305,-2.521364426,-2.916642526
save,7.26,0,3,-4,4,7.0435,-3.056199305,-2.521364426,-2.916642526
scab,3.1,0,3,-4,4,4.692,-3.056199305,-2.521364426,-2.916642526
scar,3.71,0,3,-4,4,5.81575,-3.056199305,-2.521364426,-2.916642526
scat,3.68,0,3,-4,4,6.583,-3.056199305,-2.521364426,-2.916642526
seat,5.22,0,3,-4,4,9.063,-3.056199305,-2.521364426,-2.916642526
sect,3.81,0,2,-4,4,7.71675,-3.056199305,-3.521364426,-2.916642526
seed,6.38,0,1,-4,4,8.996,-3.056199305,-4.521364426,-2.916642526
seer,5.35,0,2,-4,4,9.4295,-3.056199305,-3.521364426,-2.916642526
stab,3.05,0,3,-4,4,6.2605,-3.056199305,-2.521364426,-2.916642526
stag,5.16,0,3,-4,4,6.39125,-3.056199305,-2.521364426,-2.916642526
star,7.47,0,3,-4,4,7.38425,-3.056199305,-2.521364426,-2.916642526
stat,4.86,0,3,-4,4,8.1515,-3.056199305,-2.521364426,-2.916642526
stew,5.86,0,3,-4,4,7.61125,-3.056199305,-2.521364426,-2.916642526
swab,4.7,0,2,-4,4,4.5865,-3.056199305,-3.521364426,-2.916642526
swag,5.37,0,2,-4,4,4.71725,-3.056199305,-3.521364426,-2.916642526
swat,4.38,0,2,-4,4,6.4775,-3.056199305,-3.521364426,-2.916642526
tact,5.71,0,3,-4,4,7.26525,-3.056199305,-2.521364426,-2.916642526
tart,5.43,0,2,-4,4,8.0665,-3.056199305,-3.521364426,-2.916642526
tear,3.14,0,3,-4,4,8.978,-3.056199305,-2.521364426,-2.916642526
test,4.44,0,3,-4,4,9.28525,-3.056199305,-2.521364426,-2.916642526
text,6.5,0,3,-4,4,7.741,-3.056199305,-2.521364426,-2.916642526
tree,7.59,0,1,-4,4,10.11175,-3.056199305,-4.521364426,-2.916642526
twat,4.32,0,3,-4,4,7.15975,-3.056199305,-2.521364426,-2.916642526
vase,5.77,0,3,-4,4,7.0435,-3.056199305,-2.521364426,-2.916642526
vast,5.68,0,3,-4,4,6.132,-3.056199305,-2.521364426,-2.916642526
veer,4.63,0,2,-4,4,8.09225,-3.056199305,-3.521364426,-2.916642526
verb,5.27,0,2,-4,4,5.28975,-3.056199305,-3.521364426,-2.916642526
vest,5.74,0,3,-4,4,7.26575,-3.056199305,-2.521364426,-2.916642526
wage,6,0,3,-4,4,6.311,-3.056199305,-2.521364426,-2.916642526
ward,4.43,0,3,-4,4,5.19175,-3.056199305,-2.521364426,-2.916642526
wart,2.67,0,2,-4,4,6.3925,-3.056199305,-3.521364426,-2.916642526
wave,6.32,0,3,-4,4,6.05175,-3.056199305,-2.521364426,-2.916642526
wear,6.36,0,3,-4,4,7.304,-3.056199305,-2.521364426,-2.916642526
weed,4.65,0,1,-4,4,8.00425,-3.056199305,-4.521364426,-2.916642526
west,5.72,0,3,-4,4,7.61125,-3.056199305,-2.521364426,-2.916642526
zest,6.76,0,3,-4,4,7.03975,-3.056199305,-2.521364426,-2.916642526
zeta,5.55,0,3,-4,4,7.49975,-3.056199305,-2.521364426,-2.916642526
hill,5.41,0,2,4,4,5.2775,-3.056199305,-3.521364426,5.083357474
holy,6.06,0,2,4,4,4.9,-3.056199305,-3.521364426,5.083357474
homo,3.11,0,3,4,4,5.8785,-3.056199305,-2.521364426,5.083357474
honk,4.95,0,3,4,4,5.2805,-3.056199305,-2.521364426,5.083357474
hook,4,0,2,4,4,5.47,-3.056199305,-3.521364426,5.083357474
hoop,6.26,0,2,4,4,5.75925,-3.056199305,-3.521364426,5.083357474
hulk,5.45,0,2,4,4,3.41225,-3.056199305,-3.521364426,5.083357474
hull,5.05,0,1,4,4,4.2255,-3.056199305,-4.521364426,5.083357474
hump,4.75,0,1,4,4,3.29675,-3.056199305,-4.521364426,5.083357474
hunk,5.55,0,1,4,4,4.09325,-3.056199305,-4.521364426,5.083357474
hymn,6.14,0,0,4,4,4.30575,-3.056199305,-5.521364426,5.083357474
join,5.83,0,3,4,4,5.34375,-3.056199305,-2.521364426,5.083357474
juju,4.73,0,0,4,4,1.4555,-3.056199305,-5.521364426,5.083357474
jump,6.44,0,1,4,4,1.8115,-3.056199305,-4.521364426,5.083357474
junk,3.57,0,1,4,4,2.608,-3.056199305,-4.521364426,5.083357474
kill,1.81,0,1,4,4,3.947,-3.056199305,-4.521364426,5.083357474
kilo,4.29,0,1,4,4,4.8175,-3.056199305,-4.521364426,5.083357474
kink,5.29,0,2,4,4,3.81475,-3.056199305,-3.521364426,5.083357474
kook,4.5,0,2,4,4,4.1395,-3.056199305,-3.521364426,5.083357474
lily,7.05,0,3,4,4,4.2475,-3.056199305,-2.521364426,5.083357474
limo,6.14,0,3,4,4,5.226,-3.056199305,-2.521364426,5.083357474
limp,2.81,0,3,4,4,3.8315,-3.056199305,-2.521364426,5.083357474
link,5.9,0,3,4,4,4.628,-3.056199305,-2.521364426,5.083357474
lion,5.84,0,3,4,4,6.31175,-3.056199305,-2.521364426,5.083357474
look,5.95,0,1,4,4,4.95275,-3.056199305,-4.521364426,5.083357474
loom,4.94,0,1,4,4,5.36125,-3.056199305,-4.521364426,5.083357474
loon,4.74,0,1,4,4,6.447,-3.056199305,-4.521364426,5.083357474
loop,5.26,0,1,4,4,5.242,-3.056199305,-4.521364426,5.083357474
lull,4.05,0,2,4,4,3.70825,-3.056199305,-3.521364426,5.083357474
lump,3.07,0,2,4,4,2.7795,-3.056199305,-3.521364426,5.083357474
milk,6.74,0,3,4,4,3.54225,-3.056199305,-2.521364426,5.083357474
mill,5.39,0,2,4,4,4.3555,-3.056199305,-3.521364426,5.083357474
mini,5.86,0,3,4,4,5.77175,-3.056199305,-2.521364426,5.083357474
mink,5.86,0,3,4,4,4.22325,-3.056199305,-2.521364426,5.083357474
monk,4.9,0,3,4,4,4.3585,-3.056199305,-2.521364426,5.083357474
mono,3.85,0,3,4,4,6.04225,-3.056199305,-2.521364426,5.083357474
moon,7,0,2,4,4,6.04225,-3.056199305,-3.521364426,5.083357474
mull,4.38,0,1,4,4,3.3035,-3.056199305,-4.521364426,5.083357474
nook,6.33,0,2,4,4,5.63375,-3.056199305,-3.521364426,5.083357474
noon,5.38,0,2,4,4,7.128,-3.056199305,-3.521364426,5.083357474
noun,5.22,0,2,4,4,5.94075,-3.056199305,-3.521364426,5.083357474
null,4.32,0,1,4,4,4.38925,-3.056199305,-4.521364426,5.083357474
oily,4.14,0,3,4,4,5.118,-3.056199305,-2.521364426,5.083357474
oink,5.21,0,3,4,4,5.4985,-3.056199305,-2.521364426,5.083357474
pill,4.16,0,2,4,4,4.23625,-3.056199305,-3.521364426,5.083357474
pimp,3.05,0,3,4,4,3.3075,-3.056199305,-2.521364426,5.083357474
pink,6.68,0,3,4,4,4.104,-3.056199305,-2.521364426,5.083357474
plop,5.5,0,2,4,4,3.8475,-3.056199305,-3.521364426,5.083357474
ploy,3.9,0,2,4,4,3.85875,-3.056199305,-3.521364426,5.083357474
plum,6.15,0,2,4,4,2.7795,-3.056199305,-3.521364426,5.083357474
poll,4.63,0,1,4,4,4.3715,-3.056199305,-4.521364426,5.083357474
polo,5.21,0,1,4,4,5.242,-3.056199305,-4.521364426,5.083357474
pomp,5.32,0,3,4,4,3.44275,-3.056199305,-2.521364426,5.083357474
pony,6.71,0,2,4,4,4.53975,-3.056199305,-3.521364426,5.083357474
pool,6.78,0,1,4,4,5.242,-3.056199305,-4.521364426,5.083357474
poop,2.6,0,2,4,4,4.718,-3.056199305,-3.521364426,5.083357474
pull,5.59,0,2,4,4,3.18425,-3.056199305,-3.521364426,5.083357474
pulp,4.94,0,3,4,4,2.66025,-3.056199305,-2.521364426,5.083357474
pump,4,0,2,4,4,2.2555,-3.056199305,-3.521364426,5.083357474
punk,4.25,0,2,4,4,3.052,-3.056199305,-3.521364426,5.083357474
puny,4,0,1,4,4,3.3525,-3.056199305,-4.521364426,5.083357474
yolk,5.32,0,2,4,4,3.5695,-3.056199305,-3.521364426,5.083357474
abbey,5.85,1,3,-3,5,5.1654,-2.056199305,-2.521364426,-1.916642526
array,5.9,1,3,-3,5,6.0564,-2.056199305,-2.521364426,-1.916642526
bagel,6.32,1,4,-3,5,5.6802,-2.056199305,-1.521364426,-1.916642526
baggy,4.45,1,3,-3,5,3.1326,-2.056199305,-2.521364426,-1.916642526
batch,5.57,1,4,-3,5,5.5182,-2.056199305,-1.521364426,-1.916642526
batty,4.44,1,3,-3,5,5.949,-2.056199305,-2.521364426,-1.916642526
beach,7.21,1,4,-3,5,6.2474,-2.056199305,-1.521364426,-1.916642526
beady,4.58,1,4,-3,5,5.7176,-2.056199305,-1.521364426,-1.916642526
berth,4.52,1,3,-3,5,7.0662,-2.056199305,-2.521364426,-1.916642526
brash,4.38,1,3,-3,5,5.6134,-2.056199305,-2.521364426,-1.916642526
brawl,3.64,1,3,-3,5,4.4062,-2.056199305,-2.521364426,-1.916642526
brawn,5,1,3,-3,5,4.951,-2.056199305,-2.521364426,-1.916642526
break,5.1,1,3,-3,5,5.824,-2.056199305,-2.521364426,-1.916642526
cagey,3.65,1,4,-3,5,5.528,-2.056199305,-1.521364426,-1.916642526
cargo,5.21,1,3,-3,5,5.2916,-2.056199305,-2.521364426,-1.916642526
carry,5.67,1,3,-3,5,4.9794,-2.056199305,-2.521364426,-1.916642526
catch,5.64,1,4,-3,5,5.7762,-2.056199305,-1.521364426,-1.916642526
crack,2.68,1,4,-3,5,4.098,-2.056199305,-1.521364426,-1.916642526
crash,2.9,1,4,-3,5,5.8714,-2.056199305,-1.521364426,-1.916642526
crawl,3.95,1,4,-3,5,4.6642,-2.056199305,-1.521364426,-1.916642526
crazy,5.14,1,3,-3,5,3.7968,-2.056199305,-2.521364426,-1.916642526
creak,4.68,1,4,-3,5,6.082,-2.056199305,-1.521364426,-1.916642526
cream,6.56,1,4,-3,5,6.4088,-2.056199305,-1.521364426,-1.916642526
creek,6.32,1,3,-3,5,6.989,-2.056199305,-2.521364426,-1.916642526
creep,2.95,1,3,-3,5,7.2204,-2.056199305,-2.521364426,-1.916642526
daddy,7.27,1,3,-3,5,4.58,-2.056199305,-2.521364426,-1.916642526
death,1.89,1,3,-3,5,8.0544,-2.056199305,-2.521364426,-1.916642526
decay,2.4,1,2,-3,5,5.9756,-2.056199305,-3.521364426,-1.916642526
dream,7.43,1,4,-3,5,6.703,-2.056199305,-1.521364426,-1.916642526
earth,6.83,1,3,-3,5,8.4012,-2.056199305,-2.521364426,-1.916642526
essay,4.9,1,3,-3,5,7.0994,-2.056199305,-2.521364426,-1.916642526
excel,5.95,1,3,-3,5,6.4722,-2.056199305,-2.521364426,-1.916642526
fatal,2,1,4,-3,5,6.3286,-2.056199305,-1.521364426,-1.916642526
fatso,2.68,1,4,-3,5,6.657,-2.056199305,-1.521364426,-1.916642526
fatty,2.38,1,3,-3,5,6.0962,-2.056199305,-2.521364426,-1.916642526
fecal,2.4,1,3,-3,5,5.9808,-2.056199305,-2.521364426,-1.916642526
ferry,6.3,1,3,-3,5,5.7756,-2.056199305,-2.521364426,-1.916642526
fetal,3.95,1,4,-3,5,7.2356,-2.056199305,-1.521364426,-1.916642526
fetch,5.32,1,4,-3,5,6.5724,-2.056199305,-1.521364426,-1.916642526
freak,3.73,1,3,-3,5,5.9712,-2.056199305,-2.521364426,-1.916642526
fresh,6.67,1,3,-3,5,6.6676,-2.056199305,-2.521364426,-1.916642526
gassy,3.21,1,3,-3,5,4.962,-2.056199305,-2.521364426,-1.916642526
gavel,4.3,1,4,-3,5,5.5774,-2.056199305,-1.521364426,-1.916642526
grasp,5.45,1,3,-3,5,4.885,-2.056199305,-2.521364426,-1.916642526
gravy,6.21,1,3,-3,5,3.8242,-2.056199305,-2.521364426,-1.916642526
green,6.29,1,2,-3,5,8.031,-2.056199305,-3.521364426,-1.916642526
rabbi,4.79,1,3,-3,5,4.8208,-2.056199305,-2.521364426,-1.916642526
ratty,3,1,3,-3,5,6.848,-2.056199305,-2.521364426,-1.916642526
raven,5.11,1,4,-3,5,6.9166,-2.056199305,-1.521364426,-1.916642526
reach,5.78,1,4,-3,5,7.1464,-2.056199305,-1.521364426,-1.916642526
ready,6.64,1,4,-3,5,6.6166,-2.056199305,-1.521364426,-1.916642526
rebel,4.37,1,4,-3,5,7.3816,-2.056199305,-1.521364426,-1.916642526
recap,5.33,1,3,-3,5,6.3134,-2.056199305,-2.521364426,-1.916642526
regal,5.9,1,4,-3,5,6.5792,-2.056199305,-1.521364426,-1.916642526
retro,5.6,1,3,-3,5,8.2478,-2.056199305,-2.521364426,-1.916642526
revel,5.4,1,4,-3,5,7.2788,-2.056199305,-1.521364426,-1.916642526
saggy,2.62,1,3,-3,5,4.0996,-2.056199305,-2.521364426,-1.916642526
sassy,5.19,1,3,-3,5,5.8244,-2.056199305,-2.521364426,-1.916642526
savvy,6.4,1,3,-3,5,3.6848,-2.056199305,-2.521364426,-1.916642526
scary,3,1,4,-3,5,5.0474,-2.056199305,-1.521364426,-1.916642526
scram,3.57,1,4,-3,5,5.1338,-2.056199305,-1.521364426,-1.916642526
scrap,4.71,1,4,-3,5,5.0384,-2.056199305,-1.521364426,-1.916642526
sedan,5.05,1,3,-3,5,7.6396,-2.056199305,-2.521364426,-1.916642526
seedy,3.86,1,2,-3,5,7.5916,-2.056199305,-3.521364426,-1.916642526
seven,4.9,1,4,-3,5,7.8916,-2.056199305,-1.521364426,-1.916642526
stack,5.33,1,4,-3,5,5.4208,-2.056199305,-1.521364426,-1.916642526
stash,5.24,1,4,-3,5,7.1942,-2.056199305,-1.521364426,-1.916642526
steak,6.2,1,4,-3,5,7.4048,-2.056199305,-1.521364426,-1.916642526
steal,2.17,1,4,-3,5,8.0554,-2.056199305,-1.521364426,-1.916642526
steam,5.4,1,4,-3,5,7.7316,-2.056199305,-1.521364426,-1.916642526
steel,4.95,1,3,-3,5,8.9624,-2.056199305,-2.521364426,-1.916642526
steep,5.32,1,3,-3,5,8.5432,-2.056199305,-2.521364426,-1.916642526
stern,3.9,1,4,-3,5,8.1642,-2.056199305,-1.521364426,-1.916642526
strap,5.1,1,3,-3,5,6.2932,-2.056199305,-2.521364426,-1.916642526
stray,4.14,1,3,-3,5,6.3022,-2.056199305,-2.521364426,-1.916642526
strep,2.77,1,3,-3,5,7.2002,-2.056199305,-2.521364426,-1.916642526
swarm,3.76,1,3,-3,5,5.0494,-2.056199305,-2.521364426,-1.916642526
sweep,5.27,1,2,-3,5,7.204,-2.056199305,-3.521364426,-1.916642526
taffy,5.95,1,3,-3,5,4.7306,-2.056199305,-2.521364426,-1.916642526
tardy,3.47,1,4,-3,5,5.8874,-2.056199305,-1.521364426,-1.916642526
tarry,4.68,1,3,-3,5,6.2342,-2.056199305,-2.521364426,-1.916642526
tasty,6.89,1,4,-3,5,6.916,-2.056199305,-1.521364426,-1.916642526
teach,7.06,1,4,-3,5,7.7602,-2.056199305,-1.521364426,-1.916642526
teeth,5,1,3,-3,5,9.922,-2.056199305,-2.521364426,-1.916642526
testy,3.55,1,4,-3,5,7.823,-2.056199305,-1.521364426,-1.916642526
track,5.78,1,3,-3,5,5.3528,-2.056199305,-2.521364426,-1.916642526
trash,2.74,1,3,-3,5,7.1262,-2.056199305,-2.521364426,-1.916642526
tweak,5.21,1,4,-3,5,6.6114,-2.056199305,-1.521364426,-1.916642526
twerp,4.25,1,4,-3,5,6.4068,-2.056199305,-1.521364426,-1.916642526
vegan,4.42,1,4,-3,5,6.1222,-2.056199305,-1.521364426,-1.916642526
watch,5.45,1,4,-3,5,5.6918,-2.056199305,-1.521364426,-1.916642526
weary,3.25,1,4,-3,5,6.238,-2.056199305,-1.521364426,-1.916642526
wrath,3.19,1,4,-3,5,6.3328,-2.056199305,-1.521364426,-1.916642526
wreak,3.5,1,4,-3,5,5.9976,-2.056199305,-1.521364426,-1.916642526
wreck,1.62,1,3,-3,5,4.9206,-2.056199305,-2.521364426,-1.916642526
actor,6.15,2,4,-3,5,6.6998,-1.056199305,-1.521364426,-1.916642526
adapt,5.84,2,4,-3,5,6.3144,-1.056199305,-1.521364426,-1.916642526
adept,6.14,2,3,-3,5,7.2214,-1.056199305,-2.521364426,-1.916642526
agent,5.23,2,4,-3,5,7.7378,-1.056199305,-1.521364426,-1.916642526
arena,5.75,2,4,-3,5,8.3544,-1.056199305,-1.521364426,-1.916642526
argue,3.15,2,3,-3,5,6.3258,-1.056199305,-2.521364426,-1.916642526
arrow,5.24,2,3,-3,5,6.0016,-1.056199305,-2.521364426,-1.916642526
attic,4.95,2,3,-3,5,7.2054,-1.056199305,-2.521364426,-1.916642526
await,5.33,2,4,-3,5,6.9432,-1.056199305,-1.521364426,-1.916642526
awake,6.76,2,4,-3,5,6.4336,-1.056199305,-1.521364426,-1.916642526
basic,5.5,2,4,-3,5,5.1468,-1.056199305,-1.521364426,-1.916642526
basis,5.42,2,4,-3,5,5.8558,-1.056199305,-1.521364426,-1.916642526
bathe,7.5,2,4,-3,5,7.5022,-1.056199305,-1.521364426,-1.916642526
braid,5.78,2,3,-3,5,5.373,-1.056199305,-2.521364426,-1.916642526
brake,4.9,2,3,-3,5,5.824,-1.056199305,-2.521364426,-1.916642526
brand,5.05,2,3,-3,5,5.3296,-1.056199305,-2.521364426,-1.916642526
cable,5.9,2,4,-3,5,5.8336,-1.056199305,-1.521364426,-1.916642526
cache,4.95,2,4,-3,5,6.5054,-1.056199305,-1.521364426,-1.916642526
crepe,6.48,2,4,-3,5,7.2204,-1.056199305,-1.521364426,-1.916642526
debut,5.81,2,3,-3,5,6.0522,-1.056199305,-2.521364426,-1.916642526
decor,5.95,2,2,-3,5,6.6462,-1.056199305,-3.521364426,-1.916642526
drake,5.05,2,4,-3,5,6.3762,-1.056199305,-1.521364426,-1.916642526
drama,4.37,2,4,-3,5,5.796,-1.056199305,-1.521364426,-1.916642526
drape,4.95,2,4,-3,5,6.6076,-1.056199305,-1.521364426,-1.916642526
eagle,6.47,2,4,-3,5,7.9222,-1.056199305,-1.521364426,-1.916642526
edema,3.86,2,2,-3,5,8.046,-1.056199305,-3.521364426,-1.916642526
eerie,3.4,2,3,-3,5,10.2118,-1.056199305,-2.521364426,-1.916642526
error,3.36,2,3,-3,5,7.634,-1.056199305,-2.521364426,-1.916642526
evens,5.33,2,4,-3,5,7.8916,-1.056199305,-1.521364426,-1.916642526
event,6.21,2,4,-3,5,8.4374,-1.056199305,-1.521364426,-1.916642526
fable,5.75,2,4,-3,5,5.7228,-1.056199305,-1.521364426,-1.916642526
favor,6.67,2,4,-3,5,4.9734,-1.056199305,-1.521364426,-1.916642526
fetus,4.74,2,4,-3,5,6.6142,-1.056199305,-1.521364426,-1.916642526
frame,5.32,2,3,-3,5,6.298,-1.056199305,-2.521364426,-1.916642526
franc,5.21,2,3,-3,5,5.1826,-1.056199305,-2.521364426,-1.916642526
fraud,2.05,2,3,-3,5,4.6786,-1.056199305,-2.521364426,-1.916642526
gator,4.14,2,4,-3,5,6.5464,-1.056199305,-1.521364426,-1.916642526
germs,2.68,2,4,-3,5,5.8874,-1.056199305,-1.521364426,-1.916642526
grand,6.28,2,3,-3,5,5.4342,-1.056199305,-2.521364426,-1.916642526
grape,6.7,2,3,-3,5,6.16,-1.056199305,-2.521364426,-1.916642526
rabid,2.95,2,4,-3,5,5.373,-1.056199305,-1.521364426,-1.916642526
razor,4.9,2,3,-3,5,5.5444,-1.056199305,-2.521364426,-1.916642526
revue,5.32,2,4,-3,5,7.0254,-1.056199305,-1.521364426,-1.916642526
satyr,4.05,2,4,-3,5,6.3022,-1.056199305,-1.521364426,-1.916642526
savor,6.7,2,4,-3,5,5.7932,-1.056199305,-1.521364426,-1.916642526
scale,5.06,2,4,-3,5,6.8006,-1.056199305,-1.521364426,-1.916642526
scene,5.94,2,3,-3,5,8.2524,-1.056199305,-2.521364426,-1.916642526
scent,6.5,2,3,-3,5,7.5232,-1.056199305,-2.521364426,-1.916642526
scrub,4.53,2,4,-3,5,3.8692,-1.056199305,-1.521364426,-1.916642526
stair,5.14,2,4,-3,5,7.3006,-1.056199305,-1.521364426,-1.916642526
stake,4.78,2,4,-3,5,7.4048,-1.056199305,-1.521364426,-1.916642526
stale,3.62,2,4,-3,5,8.0554,-1.056199305,-1.521364426,-1.916642526
stand,5.27,2,4,-3,5,6.9104,-1.056199305,-1.521364426,-1.916642526
steps,4.95,2,4,-3,5,7.2682,-1.056199305,-1.521364426,-1.916642526
strut,5.6,2,3,-3,5,6.6368,-1.056199305,-2.521364426,-1.916642526
table,5.49,2,4,-3,5,7.0884,-1.056199305,-1.521364426,-1.916642526
tarot,3.9,2,4,-3,5,7.9546,-1.056199305,-1.521364426,-1.916642526
teens,5.58,2,3,-3,5,9.5072,-1.056199305,-2.521364426,-1.916642526
trait,5.44,2,3,-3,5,7.8464,-1.056199305,-2.521364426,-1.916642526
trend,5.33,2,3,-3,5,7.7494,-1.056199305,-2.521364426,-1.916642526
vague,4.29,2,4,-3,5,5.324,-1.056199305,-1.521364426,-1.916642526
arson,2.26,1,4,-1,5,6.9474,-2.056199305,-1.521364426,0.083357474
avail,5.42,1,4,-1,5,5.6606,-2.056199305,-1.521364426,0.083357474
awful,2.28,1,4,-1,5,3.9076,-2.056199305,-1.521364426,0.083357474
bacon,7.52,1,4,-1,5,5.3394,-2.056199305,-1.521364426,0.083357474
baron,3.9,1,4,-1,5,5.9804,-2.056199305,-1.521364426,0.083357474
basil,6.43,1,4,-1,5,5.3954,-2.056199305,-1.521364426,0.083357474
basin,5.47,1,4,-1,5,5.9402,-2.056199305,-1.521364426,0.083357474
baton,4.63,1,4,-1,5,6.5942,-2.056199305,-1.521364426,0.083357474
bebop,6.26,1,4,-1,5,5.0244,-2.056199305,-1.521364426,0.083357474
begin,6.44,1,4,-1,5,5.9848,-2.056199305,-1.521364426,0.083357474
brain,6.22,1,3,-1,5,5.8722,-2.056199305,-2.521364426,0.083357474
cabin,5.9,1,4,-1,5,5.2312,-2.056199305,-1.521364426,0.083357474
cramp,2.91,1,4,-1,5,4.2542,-2.056199305,-1.521364426,0.083357474
crank,3.85,1,4,-1,5,4.8914,-2.056199305,-1.521364426,0.083357474
decoy,4.61,1,2,-1,5,5.8436,-2.056199305,-3.521364426,0.083357474
devil,3.11,1,3,-1,5,5.7848,-2.056199305,-2.521364426,0.083357474
drain,3.8,1,4,-1,5,6.4244,-2.056199305,-1.521364426,0.083357474
dwell,4.75,1,3,-1,5,5.473,-2.056199305,-2.521364426,0.083357474
frail,3.55,1,3,-1,5,5.4746,-2.056199305,-2.521364426,0.083357474
geeky,5.55,1,3,-1,5,6.033,-2.056199305,-2.521364426,0.083357474
getup,5.53,1,4,-1,5,5.692,-2.056199305,-1.521364426,0.083357474
grail,5.05,1,3,-1,5,5.432,-2.056199305,-2.521364426,0.083357474
grain,5.83,1,3,-1,5,5.9768,-2.056199305,-2.521364426,0.083357474
graph,5.2,1,3,-1,5,4.8384,-2.056199305,-2.521364426,0.083357474
radio,6,1,4,-1,5,6.576,-2.056199305,-1.521364426,0.083357474
ratio,4.68,1,4,-1,5,7.5366,-2.056199305,-1.521364426,0.083357474
realm,5.39,1,4,-1,5,6.6574,-2.056199305,-1.521364426,0.083357474
recon,4.68,1,3,-1,5,7.1454,-2.056199305,-2.521364426,0.083357474
rerun,4.63,1,3,-1,5,6.8366,-2.056199305,-2.521364426,0.083357474
resin,4.84,1,4,-1,5,7.7462,-2.056199305,-1.521364426,0.083357474
satin,6.24,1,4,-1,5,7.453,-2.056199305,-1.521364426,0.083357474
scalp,3.75,1,4,-1,5,4.646,-2.056199305,-1.521364426,0.083357474
scamp,5.16,1,4,-1,5,4.3222,-2.056199305,-1.521364426,0.083357474
serum,4.1,1,3,-1,5,6.036,-2.056199305,-2.521364426,0.083357474
setup,4.35,1,4,-1,5,6.5544,-2.056199305,-1.521364426,0.083357474
stain,3,1,4,-1,5,7.453,-2.056199305,-1.521364426,0.083357474
stalk,3.89,1,4,-1,5,5.6694,-2.056199305,-1.521364426,0.083357474
stall,4.32,1,3,-1,5,6.32,-2.056199305,-2.521364426,0.083357474
stamp,5.8,1,4,-1,5,5.577,-2.056199305,-1.521364426,0.083357474
staph,2.6,1,4,-1,5,6.3146,-2.056199305,-1.521364426,0.083357474
strip,4.68,1,3,-1,5,6.053,-2.056199305,-2.521364426,0.083357474
swami,4.11,1,3,-1,5,5.2452,-2.056199305,-2.521364426,0.083357474
swamp,4.42,1,3,-1,5,4.2378,-2.056199305,-2.521364426,0.083357474
swank,4.84,1,3,-1,5,4.875,-2.056199305,-2.521364426,0.083357474
swell,5.05,1,2,-1,5,5.8878,-2.056199305,-3.521364426,0.083357474
taboo,4.53,1,3,-1,5,6.7458,-2.056199305,-2.521364426,0.083357474
tacky,3.68,1,4,-1,5,4.5502,-2.056199305,-1.521364426,0.083357474
tawny,4.86,1,3,-1,5,5.6612,-2.056199305,-2.521364426,0.083357474
teeny,5.62,1,2,-1,5,8.6366,-2.056199305,-3.521364426,0.083357474
trail,6.15,1,3,-1,5,6.8402,-2.056199305,-2.521364426,0.083357474
